0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.016152495195334522,-1.0470768757551434,1,-0.12640787318384963,-2.0006313476007214,2,-0.08886202372400345,-2.927860883057702,3,0.03391424351650047,-4.09957403124586,4,-0.38776654968910146,0.9270650055125458,6,-0.7367492040645401,1.6561399142018833,7,-1.179119207166563,2.7996500259146493,8,-1.6245952607220666,3.746534819384498,9,-0.8519080029665643,0.4043115459531955,11,-1.2881753484193796,1.2285744819983815,12,-2.4253977874279613,2.023641151442278,13,-3.2098037356794857,2.2867909584078974,14
-0.7126212458685094,-0.589320456912804,1,-1.4327847213508966,-1.4828099669072976,2,-2.380910451013337,-1.9646939495474918,3,-3.11764656309901,-2.4591655758919737,4,-0.7597898452478529,-0.6396646910027906,6,-1.6660192254810129,-1.1236484733475363,7,-2.441012589597447,-1.8271559060818088,8,-3.1967194535292585,-2.3987863559680016,9,-0.6003582522521375,0.6742036773197164,11,-1.4251141423112443,1.504810943127976,12,-2.0345296129598998,2.1362585740335662,13,-2.811048518058985,2.969438055400094,14
0.8479263957483558,0.6381757328662989,1,1.6914521500281137,0.8823008847813469,2,2.5477966253840805,1.511891669650342,3,3.5860106574450437,1.882182171427328,4,0.8324929976141023,0.4390575935840637,6,1.8026578112027078,1.0789246539354174,7,2.6643266226327724,1.6123409394127415,8,3.4222086233578004,2.1626011128589,9,-1.0860730377681584,0.1567506877359425,11,-2.0172009082164792,0.30977579272690225,12,-2.922217332940832,0.16578349556533734,13,-4.007134727327639,0.5948132597613969,14
1.00137399236588,0.33432257593540476,1,2.1587558563951292,0.7494576435671763,2,2.892123653208258,0.7426530649657009,3,3.8155615931249125,1.166147382901161,4,-0.48941049114698987,0.6428596251596881,6,-1.0558697969459965,1.8965073077507537,7,-1.5592494228426654,2.4590765199785243,8,-2.119595191139503,3.4683650947720484,9,1.0232741972450583,-0.0064865163710047385,11,2.031142851793338,0.03186509704136631,12,3.0005271057750607,0.4712030494889692,13,4.076711299152007,0.3960898102448543,14
0.6392193251805997,0.9153870764577596,1,1.2782926383032052,1.5637016740414904,2,1.9165688218506625,2.2432406785316217,3,2.7280847136492903,2.786403840627786,4,-0.37074873889094395,-0.9234026163470547,6,-0.8086040157867245,-1.8542771044772186,7,-1.062713755585718,-2.7778104304374183,8,-1.480275269972998,-3.6353026731215268,9,1.1134901379138644,0.11688929114052099,11,1.9164612314022427,0.2262028916132719,12,3.1086120284332757,0.22822450405461256,13,3.9630521934149314,0.35512021244972414,14
0.7345056799124945,0.31233047963923066,1,1.8533499400661881,0.7742426331797163,2,2.7848630436553674,1.1564197235390838,3,3.7605128227435447,1.4956534108240933,4,0.5429618931764502,-0.5668065715589292,6,1.6275839273671509,-1.1596998110802175,7,2.4376248353420467,-1.5304848499105588,8,3.2160424870071607,-2.2686128608979526,9,-0.4062971518107608,-0.9884262216089392,11,-0.6102987108575999,-1.9504202730476954,12,-1.0498069219904942,-2.676272447383368,13,-1.3819762077515536,-3.7036645789339895,14
0.7267274600884851,0.6399587575639423,1,1.4682522592623906,1.5436890022098568,2,2.214139418759372,2.23007872981576,3,2.8309383710055647,2.8851380171871206,4,-0.4292482904070215,1.1974799516531418,6,-0.6424182687391935,1.8605594952030562,7,-0.8701935845466362,2.955359860973677,8,-1.1892107838931818,4.035951512604186,9,0.3212289205258636,-0.8867213626248976,11,0.8671935300008781,-2.0549917225094876,12,1.1840215059710004,-2.810458170298498,13,1.4873043283561838,-3.672599776245818,14
-0.6802289666466748,0.9007514961117317,1,-1.4515409362083709,1.161649373669017,2,-2.270305239844379,2.0786699283465686,3,-3.0963834739283413,2.4704964604936697,4,-0.3201096248027456,1.068045835254284,6,-0.65458788091418,1.8007704750280393,7,-0.868547993339688,2.75215882525803,8,-1.1216372786622129,3.8228953089211264,9,-0.2588357804819795,0.9169670067404792,11,-0.7556981584582572,1.865589945141747,12,-0.6411646563678242,2.792219320274684,13,-0.9089185403866152,4.030216986378783,14
0.44173943430206886,-1.0289359529940256,1,1.1103675577475112,-1.748727377381292,2,1.5338443314913577,-2.610828594803641,3,2.0979112984650126,-3.2289253457141056,4,-0.05535810920081488,-1.1508118492359853,6,-0.17172282140038286,-2.0732158203623685,7,-0.5038636479109019,-2.84164316843735,8,-0.6475484340179556,-4.013475803985042,9,0.07825562500589306,1.102487861682028,11,0.44329023335665746,2.052946888117249,12,0.7211393820044681,2.8267163390015058,13,0.9595337482522861,3.843635401024714,14
-0.9509054444739637,0.3725562537399787,1,-2.039703154861273,0.34357627184575296,2,-2.8987345839553544,0.688460627837126,3,-3.8450363795551086,1.0597846128908315,4,0.2529319029747204,0.885766232102931,6,0.43233922438260264,2.0097325426406827,7,0.8888715320489122,2.988340426248929,8,1.1094595148512139,3.8511518079951292,9,-0.8321764519184905,0.2659709593164248,11,-2.01523278645305,0.40995029691722185,12,-3.0179500818478906,0.9093508352515455,13,-3.9184346987511853,1.2558286513568193,14
